Dates,SPX_ImpVol_Call,RTY_ImpVol_Call
8/24/2001,17.43,15.86
8/27/2001,18.38,15.12
8/28/2001,20.23,15.38
8/29/2001,21.82,15.57
8/30/2001,22.31,16.32
8/31/2001,21.31,15.29
9/3/2001,21.31,15.29
9/4/2001,22.88,21.37
9/5/2001,24.18,23.43
9/6/2001,25.09,24.5
9/7/2001,26.66,24.68
9/10/2001,29.27,27.93
9/11/2001,29.27,27.93
9/12/2001,29.27,27.93
9/13/2001,29.27,27.93
9/14/2001,29.27,27.93
9/17/2001,37.68,39.02
9/18/2001,36.24,36.29
9/19/2001,34.42,34.91
9/20/2001,38.92,34.66
9/21/2001,41.67,41.33
9/24/2001,35.11,37.04
9/25/2001,34.24,34.08
9/26/2001,34.32,33.34
9/27/2001,31.99,36.44
9/28/2001,28.68,31.84
10/1/2001,28.31,31.46
10/2/2001,27.96,29.79
10/3/2001,26.81,27.19
10/4/2001,28.68,29.29
10/5/2001,27.31,29.49
10/8/2001,29.92,31.33
10/9/2001,29.53,31.3
10/10/2001,27.37,28.61
10/11/2001,26.77,26.68
10/12/2001,30.73,29.43
10/15/2001,30.68,30.25
10/16/2001,28.04,31.88
10/17/2001,28.67,28.19
10/18/2001,30.91,31.73
10/19/2001,28.17,31.12
10/22/2001,28.99,31.98
10/23/2001,28.57,29.94
10/24/2001,25.86,30.25
10/25/2001,26.1,28.92
10/26/2001,22.04,25.71
10/29/2001,25.01,27.67
10/30/2001,27.91,28.17
10/31/2001,28.32,28.05
11/1/2001,27.01,27.34
11/2/2001,27.57,28.47
11/5/2001,26.44,26.34
11/6/2001,25.54,28.79
11/7/2001,26.52,26.77
11/8/2001,26.58,27.48
11/9/2001,24.97,26.39
11/12/2001,25.49,27.43
11/13/2001,23.61,24.59
11/14/2001,23.72,26.05
11/15/2001,22.87,27.04
11/16/2001,21.98,25.13
11/19/2001,22.18,24.79
11/20/2001,21.44,26.3
11/21/2001,20.52,23.76
11/22/2001,20.52,23.76
11/23/2001,21.41,23.18
11/26/2001,19.06,23.39
11/27/2001,20.96,23.12
11/28/2001,23.33,23.67
11/29/2001,22.62,25.82
11/30/2001,19.22,19.84
12/3/2001,22.4,24.1
12/4/2001,22.3,23.91
12/5/2001,20.08,23.29
12/6/2001,20.88,24.21
12/7/2001,21.24,22.73
12/10/2001,21.61,23.03
12/11/2001,21.56,24.05
12/12/2001,21.01,23.82
12/13/2001,20.48,22.26
12/14/2001,22.19,24.84
12/17/2001,21.66,24.98
12/18/2001,20.89,22.28
12/19/2001,20.09,23.52
12/20/2001,20.02,22.78
12/21/2001,20.01,21.73
12/24/2001,19.58,21.22
12/25/2001,19.58,21.22
12/26/2001,19.29,20.89
12/27/2001,18,21.99
12/28/2001,16.1,20.07
12/31/2001,20.25,20.95
1/1/2002,20.25,20.95
1/2/2002,19.98,23.17
1/3/2002,19.63,22.53
1/4/2002,19.76,22.58
1/7/2002,19.76,24.34
1/8/2002,20.78,22.79
1/9/2002,19.42,22.12
1/10/2002,20.66,23.81
1/11/2002,20.55,23.2
1/14/2002,21.43,24.32
1/15/2002,20.35,23.37
1/16/2002,19.97,22.01
1/17/2002,17.98,21.83
1/18/2002,20.21,22.73
1/21/2002,20.21,22.73
1/22/2002,21.58,22.5
1/23/2002,19.15,19.94
1/24/2002,19.14,20.99
1/25/2002,18,19.41
1/28/2002,19.96,20.51
1/29/2002,21.83,19.16
1/30/2002,20.96,24.59
1/31/2002,18.37,21.56
2/1/2002,19.26,23.13
2/4/2002,21.68,24.48
2/5/2002,21.91,25.27
2/6/2002,23.07,25.79
2/7/2002,21.1,25.74
2/8/2002,20.78,24.65
2/11/2002,18.55,22.53
2/12/2002,19.32,22.13
2/13/2002,18.44,22.05
2/14/2002,18.94,22.89
2/15/2002,19.95,23.51
2/18/2002,19.95,23.51
2/19/2002,22.16,25.61
2/20/2002,20.9,24.43
2/21/2002,21,24.3
2/22/2002,21.3,24.6
2/25/2002,20.64,21.78
2/26/2002,19.78,21.97
2/27/2002,19.22,23.42
2/28/2002,19.43,21.43
3/1/2002,17.9,21.52
3/4/2002,17.29,20.63
3/5/2002,18.48,21.07
3/6/2002,17.63,20.22
3/7/2002,17.9,21.53
3/8/2002,17.16,19.41
3/11/2002,17.48,19.99
3/12/2002,17.22,21.52
3/13/2002,13.65,20.26
3/14/2002,17.36,19.98
3/15/2002,15.71,18.5
3/18/2002,16.72,17.83
3/19/2002,16.05,18.74
3/20/2002,16.29,17.73
3/21/2002,15.41,16.95
3/22/2002,15.53,18.48
3/25/2002,16.55,18.17
3/26/2002,15.97,16.89
3/27/2002,15.27,15.38
3/28/2002,14.68,13.03
3/29/2002,14.68,13.03
4/1/2002,15.64,18.51
4/2/2002,17.11,19.41
4/3/2002,19.07,19.85
4/4/2002,17.71,19.47
4/5/2002,17.76,18.74
4/8/2002,17.3,18.57
4/9/2002,18.56,19.37
4/10/2002,16.59,17.51
4/11/2002,17.74,19.87
4/12/2002,16.48,18.08
4/15/2002,18.1,19.06
4/16/2002,15.98,18.37
4/17/2002,16.25,19.14
4/18/2002,16.24,17.7
4/19/2002,15.99,18.38
4/22/2002,17.64,19.02
4/23/2002,18.42,18.98
4/24/2002,17.85,18.78
4/25/2002,18.13,20.32
4/26/2002,17.74,18.33
4/29/2002,20.04,20.66
4/30/2002,18.93,19.48
5/1/2002,18.09,20.33
5/2/2002,17.76,20.05
5/3/2002,18.35,19.69
5/6/2002,19.1,21.36
5/7/2002,19.11,20.93
5/8/2002,17.64,18.46
5/9/2002,19.58,20.42
5/10/2002,19.99,21.03
5/13/2002,18.44,19.92
5/14/2002,18.05,20.06
5/15/2002,18.7,19.19
5/16/2002,16.97,18.83
5/17/2002,15.54,17.49
5/20/2002,17.77,19.13
5/21/2002,18.36,19.3
5/22/2002,16.9,19.24
5/23/2002,16.21,17.24
5/24/2002,16.68,19.14
5/27/2002,16.68,19.14
5/28/2002,18.45,18.7
5/29/2002,18.01,18.95
5/30/2002,17.86,19.45
5/31/2002,17,16.31
6/3/2002,20.47,23.89
6/4/2002,21.04,23.32
6/5/2002,19.59,22.08
6/6/2002,20.74,24.38
6/7/2002,20.66,23.57
6/10/2002,20.97,23.88
6/11/2002,22.52,25.12
6/12/2002,21.14,23.84
6/13/2002,23.43,25.38
6/14/2002,22.78,24.71
6/17/2002,21.92,24.82
6/18/2002,23.88,27.01
6/19/2002,22.89,26.31
6/20/2002,24.92,28.03
6/21/2002,25.32,26.67
6/24/2002,25.51,25.99
6/25/2002,25.1,27.96
6/26/2002,26.28,28.86
6/27/2002,24.58,26.47
6/28/2002,22.43,20.11
7/1/2002,23.77,23.8
7/2/2002,25.52,28.15
7/3/2002,25.87,28.31
7/4/2002,25.87,28.31
7/5/2002,23.41,27.61
7/8/2002,24.38,27.32
7/9/2002,26.77,29.3
7/10/2002,29.58,32.63
7/11/2002,29.48,29.48
7/12/2002,27.83,32.93
7/15/2002,31.22,33.73
7/16/2002,34.19,32.64
7/17/2002,30.64,36.27
7/18/2002,29.18,37.62
7/19/2002,33.46,38.18
7/22/2002,39.53,41.26
7/23/2002,41.84,45.62
7/24/2002,37.03,42.03
7/25/2002,36.62,38.52
7/26/2002,33.3,36.57
7/29/2002,26.71,26.13
7/30/2002,28.61,27.76
7/31/2002,27.97,31.12
8/1/2002,30.72,30.93
8/2/2002,34.42,35.63
8/5/2002,38.64,36.23
8/6/2002,36.28,32.59
8/7/2002,32.21,33.91
8/8/2002,31.43,28.36
8/9/2002,30.97,30.22
8/12/2002,31.73,31.01
8/13/2002,32,32.88
8/14/2002,27.56,31.11
8/15/2002,25.76,29.76
8/16/2002,25.06,25.92
8/19/2002,24.59,25.61
8/20/2002,26.6,27.36
8/21/2002,24.89,23.46
8/22/2002,23.7,24.1
8/23/2002,25.14,27.34
8/26/2002,25.01,23.01
8/27/2002,26.11,28.38
8/28/2002,28.52,31.26
8/29/2002,28.37,27.47
8/30/2002,27.5,28.29
9/2/2002,27.5,28.29
9/3/2002,34.7,34.85
9/4/2002,31.77,32.86
9/5/2002,36.15,35.73
9/6/2002,31.7,33.31
9/9/2002,31.64,31.93
9/10/2002,31.68,31.1
9/11/2002,30.11,29.34
9/12/2002,33.48,31.16
9/13/2002,32.31,32.1
9/16/2002,32.08,33.11
9/17/2002,33.31,35.62
9/18/2002,30.65,32.08
9/19/2002,36.22,36.94
9/20/2002,33.17,36.24
9/23/2002,36.77,37.67
9/24/2002,37.49,37.87
9/25/2002,34.16,32.28
9/26/2002,31.48,29.94
9/27/2002,32.03,32.07
9/30/2002,35.78,34.41
10/1/2002,34.8,37.1
10/2/2002,35.71,37.18
10/3/2002,36.78,36
10/4/2002,40.24,39.01
10/7/2002,42.5,40.42
10/8/2002,39.92,39.11
10/9/2002,41.31,40.03
10/10/2002,37.46,38.09
10/11/2002,36.5,38.49
10/14/2002,35.44,37.25
10/15/2002,34.18,34.1
10/16/2002,36.24,39.75
10/17/2002,32.6,34.58
10/18/2002,31.33,33.83
10/21/2002,31.33,31.25
10/22/2002,33.19,35.06
10/23/2002,33.08,32.5
10/24/2002,31.24,32.81
10/25/2002,29.28,30.76
10/28/2002,29.73,30.95
10/29/2002,29.81,30.28
10/30/2002,28.53,29.7
10/31/2002,28.22,29.6
11/1/2002,26.47,25.92
11/4/2002,27.62,27.33
11/5/2002,27.43,29.27
11/6/2002,27.94,28.91
11/7/2002,28.37,29.54
11/8/2002,26.2,28.65
11/11/2002,30.22,31.24
11/12/2002,29.76,32.71
11/13/2002,31.21,33.33
11/14/2002,26.32,29.37
11/15/2002,24.63,28.38
11/18/2002,25.94,27.89
11/19/2002,25.94,26.72
11/20/2002,25.56,26.57
11/21/2002,23.03,23.55
11/22/2002,21.2,23.93
11/25/2002,20.86,23.23
11/26/2002,23.4,25.95
11/27/2002,25.12,23.3
11/28/2002,25.12,23.3
11/29/2002,25.08,25.39
12/2/2002,25.5,25.93
12/3/2002,26.86,28.31
12/4/2002,26.69,27.93
12/5/2002,28.9,29
12/6/2002,28.31,28.47
12/9/2002,27.1,29.81
12/10/2002,26.01,29.85
12/11/2002,25.26,28.84
12/12/2002,25.72,28.17
12/13/2002,25.17,27.61
12/16/2002,25.15,27.97
12/17/2002,25.15,28.37
12/18/2002,26.55,29.47
12/19/2002,29.29,30.36
12/20/2002,25.4,29.88
12/23/2002,25.17,27.25
12/24/2002,24.46,25.98
12/25/2002,24.46,25.98
12/26/2002,26.99,26.55
12/27/2002,25.76,27.18
12/30/2002,27.91,28.96
12/31/2002,27.1,28.64
1/1/2003,27.1,28.64
1/2/2003,24.86,25.66
1/3/2003,25.34,26.69
1/6/2003,22.92,24.14
1/7/2003,24.47,24.8
1/8/2003,25.16,25.27
1/9/2003,22.19,22.92
1/10/2003,23.19,23.09
1/13/2003,23.75,24.07
1/14/2003,22.67,22.97
1/15/2003,24.38,24.01
1/16/2003,23.79,24.61
1/17/2003,24.48,25.04
1/20/2003,24.48,25.04
1/21/2003,26.21,23.6
1/22/2003,26.45,25.18
1/23/2003,23.78,23.53
1/24/2003,28.53,25.23
1/27/2003,33.72,30.62
1/28/2003,28.32,26.03
1/29/2003,28.15,27.06
1/30/2003,27.28,26.55
1/31/2003,27.88,27.74
2/3/2003,29.54,27.48
2/4/2003,32.95,29.21
2/5/2003,33.17,28.25
2/6/2003,33.82,29.6
2/7/2003,34.08,29.7
2/10/2003,33.14,28.56
2/11/2003,33.02,30.27
2/12/2003,32.76,29.46
2/13/2003,34.04,31.37
2/14/2003,32.47,29.74
2/17/2003,32.47,29.74
2/18/2003,30.06,29
2/19/2003,30.36,28.76
2/20/2003,30.53,28.06
2/21/2003,28.09,25.66
2/24/2003,31.34,27.28
2/25/2003,31.13,29.01
2/26/2003,30.45,27.58
2/27/2003,29.71,25.64
2/28/2003,27.46,26.43
3/3/2003,29,27.72
3/4/2003,30.05,26.34
3/5/2003,28.89,26.43
3/6/2003,29.94,26.54
3/7/2003,29.39,27
3/10/2003,32.2,27.95
3/11/2003,32.38,26.78
3/12/2003,33.45,28.03
3/13/2003,31.07,26.49
3/14/2003,31.26,28.57
3/17/2003,29.75,26.38
3/18/2003,29.69,28.01
3/19/2003,29.8,26.56
3/20/2003,28.87,27.48
3/21/2003,26.5,24.99
3/24/2003,29.62,27.6
3/25/2003,26.77,26.86
3/26/2003,26.55,24.59
3/27/2003,26.56,24.21
3/28/2003,26.76,23.92
3/31/2003,27.16,24.86
4/1/2003,26.67,24.84
4/2/2003,24.88,23.65
4/3/2003,25.48,23.83
4/4/2003,26.96,26.23
4/7/2003,25.39,22.67
4/8/2003,25.95,24.98
4/9/2003,26.54,24.37
4/10/2003,24.45,25.12
4/11/2003,23.82,23.44
4/14/2003,22.74,21.46
4/15/2003,23.59,21.8
4/16/2003,21.5,19.79
4/17/2003,19.7,18.12
4/18/2003,19.7,18.12
4/21/2003,21.78,18.04
4/22/2003,19.26,15.58
4/23/2003,19.29,17.36
4/24/2003,18.7,17.4
4/25/2003,19.94,16.88
4/28/2003,19.51,17.32
4/29/2003,19.55,18.27
4/30/2003,19.49,17.42
5/1/2003,20.55,17.51
5/2/2003,18.84,16.68
5/5/2003,19.97,16.98
5/6/2003,19.88,17.55
5/7/2003,20.32,17.91
5/8/2003,20.52,18.04
5/9/2003,18.53,17.73
5/12/2003,17.96,17.22
5/13/2003,19.45,17.12
5/14/2003,19.55,17.46
5/15/2003,17.66,17.11
5/16/2003,17.02,17.11
5/19/2003,20.43,18.58
5/20/2003,20.39,17.03
5/21/2003,19.27,16.84
5/22/2003,17.95,16.23
5/23/2003,17.35,15.65
5/26/2003,17.35,15.65
5/27/2003,17.51,15.52
5/28/2003,17.9,15.61
5/29/2003,18.38,17.33
5/30/2003,17.25,13.7
6/2/2003,20.2,17.89
6/3/2003,19.58,18.24
6/4/2003,19.26,17.3
6/5/2003,19.62,17.8
6/6/2003,19.46,18.93
6/9/2003,21.11,21
6/10/2003,20.23,20.16
6/11/2003,18.69,19.41
6/12/2003,19.95,19.63
6/13/2003,19.61,19.69
6/16/2003,18.83,18.01
6/17/2003,18.16,18.25
6/18/2003,17.95,18.53
6/19/2003,18.24,19.51
6/20/2003,16.35,15.86
6/23/2003,18.92,19.14
6/24/2003,19.04,18.11
6/25/2003,17.79,17.7
6/26/2003,17.23,17.04
6/27/2003,15.87,14.41
6/30/2003,18.24,16.64
7/1/2003,18.38,18.23
7/2/2003,18.4,18.42
7/3/2003,17.32,18.29
7/4/2003,17.32,18.29
7/7/2003,18.38,17.29
7/8/2003,18.53,17.45
7/9/2003,17.57,18.62
7/10/2003,18.24,18.68
7/11/2003,17.75,19.67
7/14/2003,18.4,17.94
7/15/2003,18.83,19.16
7/16/2003,19.23,19.98
7/17/2003,18.51,20.03
7/18/2003,16.85,23.23
7/21/2003,18.65,21.93
7/22/2003,17.62,20.47
7/23/2003,17.22,20.38
7/24/2003,17.4,19.41
7/25/2003,16.23,18.7
7/28/2003,17.08,19.91
7/29/2003,18.16,20.37
7/30/2003,17.83,19.7
7/31/2003,18.05,17.88
8/1/2003,19.66,19.12
8/4/2003,19.28,20.4
8/5/2003,19.67,20.03
8/6/2003,20.09,21.42
8/7/2003,19.7,21.44
8/8/2003,19.2,21.71
8/11/2003,19.3,20.18
8/12/2003,17.38,18.11
8/13/2003,18.19,19.05
8/14/2003,16.78,17.11
8/15/2003,16.99,18.21
8/18/2003,16.83,17.56
8/19/2003,16.42,16.86
8/20/2003,16.01,16.2
8/21/2003,15.99,14.99
8/22/2003,16.74,17.5
8/25/2003,17.55,20.29
8/26/2003,16.88,18.2
8/27/2003,16.49,18.21
8/28/2003,15.58,16.26
8/29/2003,15.32,15.95
9/1/2003,15.32,15.95
9/2/2003,17.7,21.51
9/3/2003,18.46,18.74
9/4/2003,17.55,18.49
9/5/2003,17.31,19.31
9/8/2003,16.68,17.98
9/9/2003,17.78,19.51
9/10/2003,19.82,21.85
9/11/2003,18.17,19.81
9/12/2003,17.72,19.87
9/15/2003,17.72,20.24
9/16/2003,16.52,18.75
9/17/2003,17.02,18.58
9/18/2003,15.96,18.97
9/19/2003,15.55,20.17
9/22/2003,17.65,18.67
9/23/2003,16.59,19.38
9/24/2003,19.06,19.75
9/25/2003,18.28,21.04
9/26/2003,20.09,22.16
9/29/2003,20.18,23.17
9/30/2003,20.68,22.57
10/1/2003,19.42,22.55
10/2/2003,19.77,24.18
10/3/2003,18.66,22.4
10/6/2003,18.72,21.51
10/7/2003,17.94,20.82
10/8/2003,18.9,22.08
10/9/2003,17.95,22.01
10/10/2003,18.58,23.4
10/13/2003,17.21,22.58
10/14/2003,16.65,23.09
10/15/2003,16.22,21.56
10/16/2003,16.57,22.61
10/17/2003,16.36,22.65
10/20/2003,16.22,23.73
10/21/2003,14.86,20.49
10/22/2003,16.82,22.94
10/23/2003,14.62,21.15
10/24/2003,16.89,23.55
10/27/2003,16.61,21.42
10/28/2003,14.72,21.22
10/29/2003,14.37,19.35
10/30/2003,16.08,21.43
10/31/2003,13.56,20.05
11/3/2003,13.82,20.25
11/4/2003,15.29,19.78
11/5/2003,16.7,22.04
11/6/2003,15.8,22.13
11/7/2003,14.67,19.35
11/10/2003,16.09,21.16
11/11/2003,15.8,22.46
11/12/2003,14.83,21.37
11/13/2003,14.75,21.81
11/14/2003,14.85,21.06
11/17/2003,16.47,22.17
11/18/2003,16.73,22.7
11/19/2003,16.37,22.27
11/20/2003,16.64,22.31
11/21/2003,17.14,24.35
11/24/2003,14.19,21.85
11/25/2003,14.35,19.96
11/26/2003,12.93,18.36
11/27/2003,12.93,18.36
11/28/2003,13.41,20.55
12/1/2003,14.55,21.71
12/2/2003,15.29,21.7
12/3/2003,15.52,21.28
12/4/2003,15.11,23.78
12/5/2003,15.83,23.48
12/8/2003,15.05,23.02
12/9/2003,16.22,23.75
12/10/2003,16.76,24.79
12/11/2003,15.15,23.91
12/12/2003,14.37,21.39
12/15/2003,15.88,23.7
12/16/2003,13.79,25.06
12/17/2003,14.11,23.86
12/18/2003,14.52,21.91
12/19/2003,13.16,21.14
12/22/2003,15.08,24.32
12/23/2003,13.44,20.68
12/24/2003,13.98,23
12/25/2003,13.98,23
12/26/2003,14.4,22.28
12/29/2003,15.23,22.7
12/30/2003,15.65,22.59
12/31/2003,15.7,26.17
1/1/2004,15.7,26.17
1/2/2004,16.7,25.08
1/5/2004,15.07,24.55
1/6/2004,14.36,22.1
1/7/2004,14.14,22.93
1/8/2004,13.13,21.33
1/9/2004,14.22,20.41
1/12/2004,15.58,21.96
1/13/2004,15.74,21.77
1/14/2004,15.63,21.26
1/15/2004,14.7,21.65
1/16/2004,13.12,19.78
1/19/2004,13.12,19.78
1/20/2004,13.45,19.15
1/21/2004,12.32,18.4
1/22/2004,13.41,20.09
1/23/2004,13,18
1/26/2004,12.28,18.85
1/27/2004,13.1,18.62
1/28/2004,15.16,22.64
1/29/2004,13.66,21.34
1/30/2004,13.55,19.15
2/2/2004,16.11,21.88
2/3/2004,15.45,21.33
2/4/2004,15.98,23.1
2/5/2004,15.69,22.01
2/6/2004,13.91,20.86
2/9/2004,15.19,21.75
2/10/2004,13.78,20.34
2/11/2004,13.06,19.77
2/12/2004,13.56,20.47
2/13/2004,14.17,21.7
2/16/2004,14.17,21.7
2/17/2004,13.5,22.14
2/18/2004,13.84,22.19
2/19/2004,14.3,21.44
2/20/2004,14.09,22.12
2/23/2004,14.16,24.01
2/24/2004,13.71,22.87
2/25/2004,12.85,21.22
2/26/2004,12.46,19.13
2/27/2004,11.89,19.15
3/1/2004,13.21,18.75
3/2/2004,13.99,21.09
3/3/2004,13.5,20.99
3/4/2004,12.93,20.08
3/5/2004,13.51,20.18
3/8/2004,13.31,20.17
3/9/2004,14.91,21.9
3/10/2004,15.31,22.1
3/11/2004,18.72,24.04
3/12/2004,15.98,22.78
3/15/2004,19.88,25.93
3/16/2004,18.7,26.26
3/17/2004,15.98,23.52
3/18/2004,16.81,24.24
3/19/2004,16.53,23.51
3/22/2004,18.57,25.55
3/23/2004,17.47,24.53
3/24/2004,18.05,25.38
3/25/2004,14.63,22.35
3/26/2004,14.9,21.32
3/29/2004,15.46,23.56
3/30/2004,15.31,22.14
3/31/2004,16.32,23.13
4/1/2004,16.04,23.1
4/2/2004,14.75,21.94
4/5/2004,13.17,21.04
4/6/2004,13.21,20.86
4/7/2004,15.49,22.04
4/8/2004,15.35,21.94
4/9/2004,15.35,21.94
4/12/2004,14.47,21.87
4/13/2004,15.75,23.09
4/14/2004,15.78,24.16
4/15/2004,13.58,22.97
4/16/2004,13.98,22.65
4/19/2004,13.65,21.38
4/20/2004,14.39,21.01
4/21/2004,14.04,21.87
4/22/2004,12.56,19.26
4/23/2004,12.35,19.26
4/26/2004,15.1,22.7
4/27/2004,13.91,19.8
4/28/2004,15.71,23.15
4/29/2004,15.38,22.33
4/30/2004,14.75,21.16
5/3/2004,15.6,22.33
5/4/2004,14.64,21.54
5/5/2004,15.72,22.08
5/6/2004,16.08,22.59
5/7/2004,16.19,22.42
5/10/2004,17.21,24.91
5/11/2004,16.32,24.38
5/12/2004,17.86,27.94
5/13/2004,16.62,25.04
5/14/2004,16.99,25.48
5/17/2004,19.57,29.5
5/18/2004,17.62,27.7
5/19/2004,16.68,27.08
5/20/2004,17.94,27.45
5/21/2004,17.16,25.58
5/24/2004,17.38,25.67
5/25/2004,14.8,22.26
5/26/2004,15.18,22.44
5/27/2004,14.94,21.93
5/28/2004,15.14,22.73
5/31/2004,15.14,22.73
6/1/2004,14.8,24.01
6/2/2004,14.77,22.9
6/3/2004,15.06,23.58
6/4/2004,15.54,23.82
6/7/2004,13.88,22.12
6/8/2004,13.63,21.91
6/9/2004,14.02,21.81
6/10/2004,13.29,21.84
6/11/2004,13.29,21.84
6/14/2004,14.56,23.48
6/15/2004,14.11,22.22
6/16/2004,12.61,21.45
6/17/2004,12.85,21.21
6/18/2004,14.67,22.67
6/21/2004,14.4,22.37
6/22/2004,14.29,21.83
6/23/2004,13.78,21.35
6/24/2004,14.49,20.66
6/25/2004,14.8,18.92
6/28/2004,14.43,21.51
6/29/2004,14.41,20.98
6/30/2004,13.46,19.95
7/1/2004,13.22,19.96
7/2/2004,14.19,20.32
7/5/2004,14.19,20.32
7/6/2004,14.7,21.98
7/7/2004,14.35,21.8
7/8/2004,15.7,22.36
7/9/2004,14.64,22.32
7/12/2004,14.48,21.73
7/13/2004,14.17,21.06
7/14/2004,13.91,20.98
7/15/2004,13.1,19.62
7/16/2004,14.43,20.77
7/19/2004,13.26,20.73
7/20/2004,14.39,21.24
7/21/2004,13.95,21
7/22/2004,13.26,22.55
7/23/2004,14.34,22.31
7/26/2004,16.86,23.9
7/27/2004,15.38,22.07
7/28/2004,15.97,23.74
7/29/2004,15.22,22.1
7/30/2004,15.14,22.12
8/2/2004,14.31,21.29
8/3/2004,14.14,21.51
8/4/2004,14.46,21.35
8/5/2004,16.1,22.74
8/6/2004,18.27,25.31
8/9/2004,17.08,24.69
8/10/2004,14.85,21.19
8/11/2004,16.44,22.88
8/12/2004,17.65,25.8
8/13/2004,17.23,25.39
8/16/2004,15.08,23.12
8/17/2004,16.08,23.66
8/18/2004,14.34,21.9
8/19/2004,15.12,22.94
8/20/2004,15.64,22.76
8/23/2004,15.29,24.55
8/24/2004,15.31,23.95
8/25/2004,13.85,21.75
8/26/2004,14.1,21.93
8/27/2004,14.36,20.78
8/30/2004,14.6,22.41
8/31/2004,14.59,22.53
9/1/2004,13.66,21.86
9/2/2004,13.64,22.88
9/3/2004,13.31,20.52
9/6/2004,13.31,20.52
9/7/2004,13.11,20.94
9/8/2004,13.92,22.49
9/9/2004,12.17,19.18
9/10/2004,11.91,19.75
9/13/2004,12.77,19.81
9/14/2004,12.53,20.97
9/15/2004,12.98,19.45
9/16/2004,12.87,18.66
9/17/2004,11.77,19.49
9/20/2004,13.8,20.94
9/21/2004,12.62,18.73
9/22/2004,13.54,20.34
9/23/2004,14.06,20.21
9/24/2004,14.09,20.12
9/27/2004,14.72,21.95
9/28/2004,13.12,19.35
9/29/2004,12.88,19.04
9/30/2004,12.47,18.62
10/1/2004,12.55,18.43
10/4/2004,12.46,18.24
10/5/2004,13.73,19.47
10/6/2004,12.59,18.01
10/7/2004,13.68,19.12
10/8/2004,14.07,19.22
10/11/2004,14.18,19.8
10/12/2004,14.06,19.53
10/13/2004,13.73,19.82
10/14/2004,15.08,21.29
10/15/2004,14.14,21.31
10/18/2004,13.2,20.15
10/19/2004,14.12,19.57
10/20/2004,12.95,19.23
10/21/2004,13.67,19.13
10/22/2004,14.01,19.13
10/25/2004,15.69,23.01
10/26/2004,15.33,22.87
10/27/2004,14.4,20.63
10/28/2004,14.16,20.62
10/29/2004,14.07,20.63
11/1/2004,14.55,21.29
11/2/2004,14.81,21.28
11/3/2004,13.7,19.71
11/4/2004,12.71,18.85
11/5/2004,13.15,19.16
11/8/2004,13.6,19.57
11/9/2004,12.66,17.08
11/10/2004,13.16,17.93
11/11/2004,12.03,16.42
11/12/2004,11.82,16.3
11/15/2004,13.04,18.67
11/16/2004,13.22,18.59
11/17/2004,12.99,17.31
11/18/2004,12.17,17.68
11/19/2004,13.15,19.17
11/22/2004,12.59,18.15
11/23/2004,13.15,18.34
11/24/2004,12.22,17.06
11/25/2004,12.22,17.06
11/26/2004,11.74,16.7
11/29/2004,11.67,15.62
11/30/2004,12.32,18.43
12/1/2004,11.7,16
12/2/2004,12.08,16.05
12/3/2004,11.73,15.69
12/6/2004,12.19,16.44
12/7/2004,13.14,18.33
12/8/2004,12.64,18.92
12/9/2004,11.99,17.09
12/10/2004,12.76,18.18
12/13/2004,12.64,18.25
12/14/2004,12.52,17.18
12/15/2004,11.58,16.32
12/16/2004,12,17.47
12/17/2004,12.16,15.45
12/20/2004,11.91,18.28
12/21/2004,11.02,16.42
12/22/2004,10.45,15.66
12/23/2004,11.64,17.15
12/24/2004,11.64,17.15
12/27/2004,12.9,18.85
12/28/2004,12.03,16.52
12/29/2004,12.34,17.69
12/30/2004,12.02,16.31
12/31/2004,12.18,16.77
1/3/2005,12.54,18.12
1/4/2005,12.68,18.82
1/5/2005,12.75,19.3
1/6/2005,12.25,19.7
1/7/2005,12.06,19.5
1/10/2005,11.78,19.83
1/11/2005,11.81,19.9
1/12/2005,11.39,19.66
1/13/2005,11.67,20.08
1/14/2005,11.13,19.02
1/17/2005,11.13,19.02
1/18/2005,10.99,19.09
1/19/2005,11.38,19.55
1/20/2005,12.16,19.84
1/21/2005,12.27,19.4
1/24/2005,13.13,20.91
1/25/2005,12.63,20.33
1/26/2005,12,19.18
1/27/2005,11.65,18.65
1/28/2005,11.66,18.43
1/31/2005,11.03,18.08
2/1/2005,10.61,17.9
2/2/2005,10.22,17.25
2/3/2005,10.34,16.37
2/4/2005,9.69,15.6
2/7/2005,10.12,15.89
2/8/2005,10.01,15.47
2/9/2005,10.53,16.6
2/10/2005,10.07,16.47
2/11/2005,9.85,15.76
2/14/2005,10,15.83
2/15/2005,9.55,15.25
2/16/2005,9.46,14.78
2/17/2005,9.86,15.75
2/18/2005,10.07,16.62
2/21/2005,10.07,16.62
2/22/2005,11.32,17.52
2/23/2005,11,17.66
2/24/2005,10.36,16.74
2/25/2005,9.95,16.44
2/28/2005,10.65,16.74
3/1/2005,10.58,16.48
3/2/2005,11.22,16.86
3/3/2005,11.17,16.98
3/4/2005,10.59,16.3
3/7/2005,10.71,16.93
3/8/2005,10.78,17.3
3/9/2005,11.43,18
3/10/2005,11.04,17.67
3/11/2005,11.5,17.64
3/14/2005,11.23,17.64
3/15/2005,11.6,18.17
3/16/2005,11.84,18.15
3/17/2005,11.61,17.54
3/18/2005,12.34,17.54
3/21/2005,12.45,18.94
3/22/2005,12.92,18.67
3/23/2005,12.71,18.8
